replication,method,state,theta_hat,lower,upper,theta_true,n_state_sample,error,abs_error,sq_error,covered,state_abbr
3,HT,01,0.38769046393691436,NA,NA,0.3654689210932543,98,0.02222154284366007,0.02222154284366007,4.9379696635262e-4,NA,AL
3,HT,04,0.33102246803514984,NA,NA,0.3541974497056534,190,-0.02317498167050358,0.02317498167050358,5.37079775428177e-4,NA,AZ
3,HT,05,0.3206083561131955,NA,NA,0.3116173254104765,88,0.008991030702719005,0.008991030702719005,8.083863309723581e-5,NA,AR
3,HT,06,0.40041031382010894,NA,NA,0.4436396803907017,473,-0.04322936657059273,0.04322936657059273,0.0018687781340946804,NA,CA
3,HT,08,0.34159496123778105,NA,NA,0.34436180109528025,175,-0.0027668398574992037,0.0027668398574992037,7.655402797046214e-6,NA,CO
3,HT,09,0.4474795464236897,NA,NA,0.406106098806516,103,0.04137344761717371,0.04137344761717371,0.001711762167731017,NA,CT
3,HT,10,0.43018902483587457,NA,NA,0.3621394307851712,125,0.06804959405070338,0.06804959405070338,0.004630747250465524,NA,DE
3,HT,11,0.28288871961805434,NA,NA,0.32722640710279377,115,-0.04433768748473943,0.04433768748473943,0.0019658305314944197,NA,DC
3,HT,12,0.4424590082566201,NA,NA,0.41132605835184294,263,0.031132949904777163,0.031132949904777163,9.692605697733643e-4,NA,FL
3,HT,13,0.31524311617349,NA,NA,0.4041124972111302,176,-0.0888693810376402,0.0888693810376402,0.007897766886013282,NA,GA
3,HT,16,0.3249732413719226,NA,NA,0.2748641820917968,148,0.05010905928012582,0.05010905928012582,0.002510917821939164,NA,ID
3,HT,17,0.4165340627663409,NA,NA,0.3750383954906896,155,0.04149566727565129,0.04149566727565129,0.0017218904026515577,NA,IL
3,HT,18,0.4097388550276404,NA,NA,0.37112642113350425,115,0.038612433894136156,0.038612433894136156,0.0014909200512290346,NA,IN
3,HT,19,0.3805790041034268,NA,NA,0.28656220007396316,114,0.09401680402946366,0.09401680402946366,0.008839159439914574,NA,IA
3,HT,20,0.40693774735345056,NA,NA,0.2885565484146494,103,0.11838119893880117,0.11838119893880117,0.014014108262188019,NA,KS
3,HT,21,0.382231860110705,NA,NA,0.3823131080219413,113,-8.124791123631514e-5,8.124791123631514e-5,6.601223080264144e-9,NA,KY
3,HT,22,0.4848298408356097,NA,NA,0.4331059122143546,86,0.05172392862125508,0.05172392862125508,0.00267536479201669,NA,LA
3,HT,23,0.39476865972572295,NA,NA,0.33519834537237714,114,0.05957031435334581,0.05957031435334581,0.0035486223521564377,NA,ME
3,HT,24,0.38966822405036533,NA,NA,0.3981170232957609,162,-0.008448799245395544,0.008448799245395544,7.138220868899632e-5,NA,MD
3,HT,25,0.4348941993289443,NA,NA,0.4252497013353953,186,0.009644497993548995,0.009644497993548995,9.301634154757059e-5,NA,MA
3,HT,26,0.4553862998194038,NA,NA,0.4318411771408354,195,0.023545122678568398,0.023545122678568398,5.543728019488359e-4,NA,MI
3,HT,27,0.4091508965444032,NA,NA,0.33796690032122595,145,0.07118399622317723,0.07118399622317723,0.0050671613183013095,NA,MN
3,HT,28,0.31207192164976594,NA,NA,0.36015475213087444,84,-0.04808283048110851,0.04808283048110851,0.0023119585870750173,NA,MS
3,HT,29,0.34956216963492565,NA,NA,0.32191149350846177,114,0.02765067612646388,0.02765067612646388,7.645598902505995e-4,NA,MO
3,HT,30,0.40330362914525525,NA,NA,0.29172759145861515,118,0.1115760376866401,0.1115760376866401,0.01244921218585053,NA,MT
3,HT,31,0.23352779324099784,NA,NA,0.2961370469797218,112,-0.06260925373872397,0.06260925373872397,0.003919918653719922,NA,NE
3,HT,32,0.487257882515746,NA,NA,0.48287041634459354,116,0.004387466171152432,0.004387466171152432,1.924985940300698e-5,NA,NV
3,HT,33,0.3287228086244903,NA,NA,0.34908973152094663,135,-0.020366922896456308,0.020366922896456308,4.148115482701962e-4,NA,NH
3,HT,34,0.5231331210059872,NA,NA,0.4697280807452863,135,0.053405040260700865,0.053405040260700865,0.00285209832524708,NA,NJ
3,HT,35,0.4249176159607349,NA,NA,0.39727503800203373,126,0.027642577958701176,0.027642577958701176,7.64112116202872e-4,NA,NM
3,HT,36,0.3479100736372708,NA,NA,0.4433499230693314,168,-0.09543984943206063,0.09543984943206063,0.009108764859614404,NA,NY
3,HT,37,0.3848192657547902,NA,NA,0.3203093352013344,139,0.06450993055345577,0.06450993055345577,0.004161531140011687,NA,NC
3,HT,38,0.2961992391127689,NA,NA,0.3112742905290455,77,-0.015075051416276575,0.015075051416276575,2.2725717520338237e-4,NA,ND
3,HT,39,0.3210828894446103,NA,NA,0.33913504837770747,128,-0.018052158933097195,0.018052158933097195,3.258804421458009e-4,NA,OH
3,HT,40,0.4428753886879359,NA,NA,0.3340546505649345,98,0.10882073812300141,0.10882073812300141,0.011841953045634854,NA,OK
3,HT,41,0.3926600963079081,NA,NA,0.3741859562332028,163,0.018474140074705325,0.018474140074705325,3.4129385149983326e-4,NA,OR
3,HT,42,0.3487241645431513,NA,NA,0.38403894280960327,182,-0.03531477826645196,0.03531477826645196,0.001247133564008668,NA,PA
3,HT,44,0.3164957021665302,NA,NA,0.3735367218383764,89,-0.05704101967184616,0.05704101967184616,0.0032536779252039408,NA,RI
3,HT,45,0.511050574866746,NA,NA,0.3647444822029602,122,0.1463060926637858,0.1463060926637858,0.021405472750544278,NA,SC
3,HT,46,0.407213870249077,NA,NA,0.35428274281956107,65,0.052931127429515945,0.052931127429515945,0.0028017042509596553,NA,SD
3,HT,47,0.40614061824078096,NA,NA,0.35358487551022466,119,0.0525557427305563,0.0525557427305563,0.0027621060939604213,NA,TN
3,HT,48,0.4719128693911391,NA,NA,0.4121171093411273,344,0.059795760050011804,0.059795760050011804,0.003575532919958588,NA,TX
3,HT,49,0.2622169661869302,NA,NA,0.2869362137452672,187,-0.024719247558336988,0.024719247558336988,6.110411998503492e-4,NA,UT
3,HT,50,0.3429661714321068,NA,NA,0.3872878494096838,104,-0.04432167797757702,0.04432167797757702,0.001964411138748036,NA,VT
3,HT,51,0.27826851880526543,NA,NA,0.31975071610492045,188,-0.04148219729965502,0.04148219729965502,0.0017207726928075064,NA,VA
3,HT,53,0.3112271758508423,NA,NA,0.37378851895036924,252,-0.06256134309952693,0.06256134309952693,0.0039139216504167264,NA,WA
3,HT,54,0.3618288415359281,NA,NA,0.3011228288322511,93,0.06070601270367698,0.06070601270367698,0.003685219978378991,NA,WV
3,HT,55,0.3323895068163952,NA,NA,0.33386111244292843,121,-0.0014716056265332567,0.0014716056265332567,2.165623120044339e-6,NA,WI
3,HT,56,0.20488258480888125,NA,NA,0.3159560426794016,76,-0.11107345787052034,0.11107345787052034,0.012337313043314256,NA,WY
4,HT,01,0.37164320263797596,NA,NA,0.3654689210932543,98,0.00617428154472166,0.00617428154472166,3.8121752593490494e-5,NA,AL
4,HT,04,0.48188563955171554,NA,NA,0.3541974497056534,190,0.12768818984606212,0.12768818984606212,0.016304273826164,NA,AZ
4,HT,05,0.3787548118915775,NA,NA,0.3116173254104765,88,0.06713748648110102,0.06713748648110102,0.004507442091000022,NA,AR
4,HT,06,0.4302972859121103,NA,NA,0.4436396803907017,473,-0.013342394478591368,0.013342394478591368,1.7801949042234544e-4,NA,CA
4,HT,08,0.4301541318960172,NA,NA,0.34436180109528025,175,0.08579233080073695,0.08579233080073695,0.007360324024223078,NA,CO
4,HT,09,0.44928051884091375,NA,NA,0.406106098806516,103,0.043174420034397754,0.043174420034397754,0.001864030545306606,NA,CT
4,HT,10,0.29006201022526906,NA,NA,0.3621394307851712,125,-0.07207742055990213,0.07207742055990213,0.005195154554569002,NA,DE
4,HT,11,0.34028082889421646,NA,NA,0.32722640710279377,115,0.013054421791422688,0.013054421791422688,1.7041792830837154e-4,NA,DC
4,HT,12,0.33236603479730975,NA,NA,0.41132605835184294,263,-0.07896002355453319,0.07896002355453319,0.006234685319732436,NA,FL
4,HT,13,0.54395018602942935,NA,NA,0.4041124972111302,176,0.13983768881829917,0.13983768881829917,0.019554579214043473,NA,GA
4,HT,16,0.24125026541285977,NA,NA,0.2748641820917968,148,-0.03361391667893704,0.03361391667893704,0.0011298953944985216,NA,ID
4,HT,17,0.4271394661775875,NA,NA,0.3750383954906896,155,0.0521010706868979,0.0521010706868979,0.0027145215667211315,NA,IL
4,HT,18,0.32651034041728627,NA,NA,0.37112642113350425,115,-0.044616080716217976,0.044616080716217976,0.0019905946584760775,NA,IN
4,HT,19,0.18895217595431668,NA,NA,0.28656220007396316,114,-0.09761002411964648,0.09761002411964648,0.009527716808637968,NA,IA
4,HT,20,0.3524918730975207,NA,NA,0.2885565484146494,103,0.06393532468287133,0.06393532468287133,0.004087725742304176,NA,KS
4,HT,21,0.33556685091043065,NA,NA,0.3823131080219413,113,-0.04674625711151065,0.04674625711151065,0.0021852125539354597,NA,KY
4,HT,22,0.42548413795590534,NA,NA,0.4331059122143546,86,-0.007621774258449288,0.007621774258449288,5.809144284676019e-5,NA,LA
4,HT,23,0.16949485368394465,NA,NA,0.33519834537237714,114,-0.16570349168843249,0.16570349168843249,0.027457647157738414,NA,ME
4,HT,24,0.3726232500855601,NA,NA,0.3981170232957609,162,-0.0254937732102008,0.0254937732102008,6.499324724931519e-4,NA,MD
4,HT,25,0.4056187932981404,NA,NA,0.4252497013353953,186,-0.019630908037254924,0.019630908037254924,3.8537255036716e-4,NA,MA
4,HT,26,0.45591788997807864,NA,NA,0.4318411771408354,195,0.02407671283724322,0.02407671283724322,5.796881010470725e-4,NA,MI
4,HT,27,0.48543772747054625,NA,NA,0.33796690032122595,145,0.1474708271493203,0.1474708271493203,0.021747644860104706,NA,MN
4,HT,28,0.3827082218820602,NA,NA,0.36015475213087444,84,0.022553469751185773,0.022553469751185773,5.086589978176517e-4,NA,MS
4,HT,29,0.3169341294015435,NA,NA,0.32191149350846177,114,-0.004977364106918292,0.004977364106918292,2.4774153452838524e-5,NA,MO
4,HT,30,0.2866479712726267,NA,NA,0.29172759145861515,118,-0.005079620185988454,0.005079620185988454,2.5802541233901373e-5,NA,MT
4,HT,31,0.30334571409029537,NA,NA,0.2961370469797218,112,0.007208667110573552,0.007208667110573552,5.1964881511064846e-5,NA,NE
4,HT,32,0.4217007957763199,NA,NA,0.48287041634459354,116,-0.06116962056827363,0.06116962056827363,0.0037417224804665644,NA,NV
4,HT,33,0.42442621675759934,NA,NA,0.34908973152094663,135,0.0753364852366527,0.0753364852366527,0.005675586007812391,NA,NH
4,HT,34,0.5231699900461925,NA,NA,0.4697280807452863,135,0.05344190930090614,0.05344190930090614,0.0028560376697262784,NA,NJ
4,HT,35,0.45075344459123123,NA,NA,0.39727503800203373,126,0.0534784065891975,0.0534784065891975,0.002859939971319523,NA,NM
4,HT,36,0.40201424764828075,NA,NA,0.4433499230693314,168,-0.041335675421050655,0.041335675421050655,0.0017086380625144513,NA,NY
4,HT,37,0.3636572451748158,NA,NA,0.3203093352013344,139,0.04334790997348137,0.04334790997348137,0.0018790412990690455,NA,NC
4,HT,38,0.29507310936706554,NA,NA,0.3112742905290455,77,-0.01620118116197994,0.01620118116197994,2.624782710432936e-4,NA,ND
4,HT,39,0.3723559831135068,NA,NA,0.33913504837770747,128,0.033220934735799346,0.033220934735799346,0.0011036305047202395,NA,OH
4,HT,40,0.27477415577985703,NA,NA,0.3340546505649345,98,-0.059280494785077464,0.059280494785077464,0.0035141770619635964,NA,OK
4,HT,41,0.4251709678336178,NA,NA,0.3741859562332028,163,0.05098501160041502,0.05098501160041502,0.0025994714078944542,NA,OR
4,HT,42,0.3731038380224879,NA,NA,0.38403894280960327,182,-0.010935104787115346,0.010935104787115346,1.1957651670519296e-4,NA,PA
4,HT,44,0.4776832497958237,NA,NA,0.3735367218383764,89,0.10414652795744733,0.10414652795744733,0.010846499285591359,NA,RI
4,HT,45,0.2885566708574672,NA,NA,0.3647444822029602,122,-0.07618781134549296,0.07618781134549296,0.005804582597616426,NA,SC
4,HT,46,0.3421517500824932,NA,NA,0.35428274281956107,65,-0.012130992737067858,0.012130992737067858,1.4716098478679312e-4,NA,SD
4,HT,47,0.3046919481314193,NA,NA,0.35358487551022466,119,-0.04889292737880535,0.04889292737880535,0.002390518347669134,NA,TN
4,HT,48,0.49626425206676383,NA,NA,0.4121171093411273,344,0.08414714272563656,0.08414714272563656,0.007080741628888649,NA,TX
4,HT,49,0.2834299169653294,NA,NA,0.2869362137452672,187,-0.003506296779937801,0.003506296779937801,1.2294117109002191e-5,NA,UT
4,HT,50,0.40399964292905516,NA,NA,0.3872878494096838,104,0.016711793519371354,0.016711793519371354,2.792840426341024e-4,NA,VT
4,HT,51,0.3801402367144011,NA,NA,0.31975071610492045,188,0.06038952060948066,0.06038952060948066,0.0036468941994428896,NA,VA
4,HT,53,0.3833364521716317,NA,NA,0.37378851895036924,252,0.009547933221262461,0.009547933221262461,9.116302879768736e-5,NA,WA
4,HT,54,0.39218999995922627,NA,NA,0.3011228288322511,93,0.09106717112697515,0.09106717112697515,0.008293229657069778,NA,WV
4,HT,55,0.39222709477773526,NA,NA,0.33386111244292843,121,0.05836598233480683,0.05836598233480683,0.003406587893906983,NA,WI
4,HT,56,0.37053898611931846,NA,NA,0.3159560426794016,76,0.054582943439916876,0.054582943439916876,0.0029792977145651645,NA,WY
5,HT,01,0.44219391218951426,NA,NA,0.3654689210932543,98,0.07672499109625996,0.07672499109625996,0.005886724258721171,NA,AL
5,HT,04,0.3820284073031019,NA,NA,0.3541974497056534,190,0.02783095759744847,0.02783095759744847,7.745622007909747e-4,NA,AZ
5,HT,05,0.31236473216802096,NA,NA,0.3116173254104765,88,7.474067575444776e-4,7.474067575444776e-4,5.586168612231496e-7,NA,AR
5,HT,06,0.3961847541779037,NA,NA,0.4436396803907017,473,-0.047454926212797954,0.047454926212797954,0.0022519700218620983,NA,CA
5,HT,08,0.28645497924098856,NA,NA,0.34436180109528025,175,-0.05790682185429169,0.05790682185429169,0.003353200017264674,NA,CO
5,HT,09,0.49464481693457807,NA,NA,0.406106098806516,103,0.08853871812806208,0.08853871812806208,0.007839104607760428,NA,CT
5,HT,10,0.40614325522313166,NA,NA,0.3621394307851712,125,0.04400382443796047,0.04400382443796047,0.001936336565166847,NA,DE
5,HT,11,0.45721775869052383,NA,NA,0.32722640710279377,115,0.12999135158773006,0.12999135158773006,0.01689775148760485,NA,DC
5,HT,12,0.3663166002727429,NA,NA,0.41132605835184294,263,-0.04500945807910006,0.04500945807910006,0.002025851316574266,NA,FL
